#filetype genotype_data
#format task_list gest_time comp_merit merit fitness efficiency viable length 

# Legend:
# 1: List of all tasks performed
# 2: Gestation Time
# 3: Computational Merit
# 4: Merit
# 5: Fitness
# 6: Rep. Efficiency
# 7: Is Viable (0/1)
# 8: Genome Length

000000000 0 1 115 0 inf 0 115 
000000000 0 1 115 0 inf 0 115 
000000000 0 1 115 0 inf 0 115 
000000000 0 1 115 0 inf 0 115 
000000000 0 1 115 0 inf 0 115 
000000000 0 1 115 0 inf 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
010000000 616 2 198 0.321429 0.160714 0 115 
